,bookingID,label
10676,1614907703415,1
10677,283467841544,0
10678,566935683150,0
10681,1056561954844,1
10683,1520418422935,1
10685,1529008357396,0
10687,1520418422867,0
10688,592705486943,0
10690,858993459278,0
10697,1185410973832,0
10701,429496729683,1
10703,180388626504,0
10704,1348619731068,1
10706,1305670057997,0
10707,1176821039275,0
10709,1494648619142,0
10712,506806141001,0
10715,1125281431665,0
10716,987842478232,0
10719,1374389534755,0
10720,936302870628,1
10721,721554505753,0
10723,618475290681,0
10725,1657857376409,0
10727,1468878815281,0
10730,584115552385,0
10732,841813590100,0
10733,592705486956,1
10741,42949673143,1
10744,1511828488319,1
10745,1125281431713,0
10747,249108103227,0
10751,1511828488324,0
10752,309237645487,0
10753,77309411348,0
10756,1099511627849,0
10758,1151051235490,1
10760,627065225318,1
10761,103079215173,0
10765,8589934706,0
10768,850403524646,0
10769,481036337262,0
10770,1537598292088,1
10772,515396075651,0
10774,816043786291,0
10775,1425929142359,0
10776,661424963585,0
10780,163208757281,0
10781,901943132273,0
10786,506806140940,0
10789,420906795019,0
10790,1065151889465,0
10791,996432412694,0
10792,1340029796451,0
10793,1365799600174,0
10794,1185410973755,0
10795,1434519077047,0
10797,171798691997,0
10801,1022202216481,0
10802,1443109011470,0
10804,635655159875,0
10806,360777253054,0
10807,721554505787,0
10810,1185410973782,0
10811,1030792151191,0
10812,1322849927172,0
10813,1597727834204,0
10815,94489280622,0
10818,283467841557,0
10821,1589137899593,0
10825,1013612281944,0
10829,120259084317,0
10836,1520418422834,0
10837,850403524668,1
10838,1400159338636,1
10839,1013612281934,0
10840,798863917172,0
10841,33,0
10842,558345748551,0
10843,618475290699,0
10847,1649267441753,0
10853,962072674323,0
10857,1090921693309,0
10859,601295421612,1
10860,618475290629,0
10861,1391569403961,0
10865,1168231104538,0
10866,481036337216,0
10867,420906795095,1
10868,1322849927274,1
10869,687194767363,1
10870,773094113391,0
10871,1683627180054,0
10873,721554505795,1
10877,1649267441789,0
10878,42949673144,0
10883,455266533503,0
10884,1382979469354,0
10885,1013612281896,0
10886,1022202216595,0
10888,1168231104637,0
10895,1520418422898,0
10897,1211180777594,0
10900,94489280689,0
10903,575525617734,0
10905,609885356131,0
10906,403726925882,1
10907,704374636589,1
10908,1443109011580,0
10909,1331439861820,1
10911,147,0
10912,1331439861873,0
10913,60129542175,0
10914,850403524627,0
10917,1133871366267,0
10919,1228360646790,0
10920,1236950581284,1
10922,240518168655,1
10925,678604832849,0
10927,103079215181,0
10930,627065225323,0
10931,223338299522,1
10933,60129542191,0
10936,1683627180040,0
10937,412316860555,0
10938,1451698946148,0
10942,652835029049,0
10944,472446402691,0
10945,68719476746,0
10946,876173328484,1
10949,738734375052,1
10951,609885356120,0
10952,1288490188967,0
10955,1554778161207,0
10957,1090921693349,0
10958,1529008357482,0
10961,395136991336,0
10965,515396075679,0
10968,910533066757,0
10973,1185410973824,0
10974,85899346074,0
10976,1632087572593,1
10978,335007449094,0
10979,1254130450566,1
10983,257698037865,0
10985,429496729755,0
10986,1477468749995,1
10987,1176821039227,0
10989,850403524713,0
10992,154618822802,0
10993,94489280660,0
10994,618475290635,0
10995,1468878815243,0
10996,94489280578,0
10997,1666447310878,0
11000,1030792151059,0
11002,558345748633,0
11003,309237645423,0
11010,214748364905,0
11011,1340029796503,0
11013,661424963672,0
11015,1065151889555,0
11016,1700807049279,0
11018,1168231104536,0
11020,1211180777550,0
11021,146028888132,0
11023,566935683187,0
11026,171798691875,1
11027,936302870666,0
11028,1228360646850,1
11030,644245094562,0
11031,1005022347271,0
11033,1005022347416,0
11035,163208757410,0
11036,1305670058150,0
11038,1503238553621,0
11040,566935683122,0
11042,1254130450451,0
11046,1168231104629,0
11048,25769803870,0
11055,635655159841,0
11056,566935683210,0
11057,1477468749938,0
11059,1305670058085,0
11060,231928234025,1
11064,1065151889536,0
11065,970662608943,1
11067,1520418422806,0
11068,25769803862,0
11069,704374636595,0
11071,1108101562524,0
11075,1340029796507,0
11078,730144440464,0
11079,249108103350,0
11081,352187318287,0
11082,1425929142303,1
11083,240518168707,0
11084,712964571205,0
11094,326417514553,1
11097,1434519077008,0
11099,377957122072,0
11100,120259084411,0
11103,1554778161182,0
11104,257698037803,0
11106,163208757289,1
11113,1288490188929,0
11114,1657857376367,0
11118,910533066830,0
11120,335007449223,0
11121,1408749273217,0
11122,1468878815326,0
11124,764504178746,0
11125,1168231104549,0
11127,1211180777619,0
11130,120259084453,0
11131,867583393845,0
11132,377957122062,1
11134,618475290769,0
11135,154618822821,0
11139,1382979469436,0
11140,231928234001,0
11141,1606317768842,1
11142,1185410973725,0
11143,146028888094,0
11145,1434519076868,0
11147,670014898287,0
11150,1365799600258,0
11151,764504178725,0
11152,420906795057,0
11154,1443109011494,0
11156,1228360646742,1
11158,1340029796494,0
11159,1563368095807,0
11162,738734375035,1
11164,120259084388,0
11166,807453851721,0
11169,884763263103,0
11170,412316860480,0
11171,824633720845,0
11172,1099511627951,0
11173,1468878815341,0
11174,970662608918,0
11175,1434519076934,0
11176,257698037909,0
11177,798863917057,1
11181,1176821039143,0
11182,429496729720,1
11185,884763263019,0
11188,60129542215,0
11189,77309411462,1
11190,601295421590,0
11191,481036337228,0
11192,317827580067,0
11194,833223655489,0
11195,111669149775,0
11197,1434519076880,0
11200,850403524621,0
11201,627065225330,1
11202,111669149795,0
11203,257698037814,0
11204,1563368095877,0
11206,962072674309,0
11207,1030792151119,0
11209,566935683104,0
11210,1434519076897,0
11213,747324309565,0
11214,970662608898,0
11216,1022202216553,1
11217,85899345962,0
11222,1623497638018,0
11224,111669149756,0
11226,283467841548,0
11228,257698037827,0
11229,1589137899665,1
11230,1486058684556,0
11231,1571958030387,0
11232,214748364807,1
11233,481036337292,0
11235,309237645409,0
11240,481036337277,0
11241,1597727834216,0
11244,704374636643,0
11246,292057776290,0
11247,1305670058153,0
11253,1468878815413,0
11254,489626271769,0
11255,712964571194,0
11256,996432412766,0
11258,876173328539,0
11259,764504178759,0
11260,1606317768738,0
11261,309237645388,0
11266,893353197664,0
11268,369367187514,0
11269,1125281431662,1
11270,240518168586,1
11274,1425929142443,0
11276,1288490188957,1
11277,1322849927349,0
11278,352187318426,0
11280,1288490188889,1
11281,1219770712099,1
11282,1254130450557,0
11285,635655159870,0
11289,1571958030413,0
11290,257698037893,0
11292,515396075533,1
11296,1460288880803,0
11301,51539607555,0
11302,850403524653,0
11304,970662608904,0
11305,721554505796,0
11308,403726925875,0
11310,1005022347412,1
11312,670014898260,0
11319,601295421607,0
11320,188978561056,0
11322,1194000908447,0
11323,1073741824054,0
11324,1520418422967,1
11325,498216206436,0
11327,1486058684523,0
11329,816043786366,1
11330,1675037245607,0
11331,627065225219,0
11332,481036337249,0
11333,1700807049397,0
11334,1451698946072,0
11337,8589934662,1
11338,1194000908300,0
11339,1700807049232,0
11341,94489280582,0
11342,704374636669,0
11343,1005022347268,0
11344,386547056700,0
11345,1434519076864,0
11346,1340029796471,0
11347,747324309656,0
11348,1082331758719,0
11349,515396075553,0
11353,867583393847,0
11356,790273982628,1
11359,1030792151085,0
11360,1537598292044,0
11362,1357209665593,0
11364,326417514579,0
11365,1511828488265,0
11368,1382979469317,0
11369,506806141092,1
11371,420906795163,1
11374,240518168662,0
11376,773094113416,0
11380,481036337217,0
11381,403726925849,0
11383,798863917158,1
11384,472446402576,0
11386,1357209665635,1
11387,1365799600154,0
11388,1666447310899,0
11389,1649267441821,0
11392,343597383731,0
11393,627065225336,0
11395,420906795077,0
11396,652835029109,0
11397,584115552353,0
11398,824633720882,0
11402,1451698946183,0
11408,695784702111,0
11412,130,1
11416,188978561120,0
11420,154618822823,0
11421,1391569403951,1
11422,1176821039133,0
11423,1340029796389,0
11424,1211180777641,0
11425,1125281431706,0
11427,111669149828,0
11429,455266533467,0
11430,335007449190,0
11431,541165879361,0
11432,377957122142,0
11433,1589137899652,0
11434,1176821039142,0
11435,283467841644,0
11436,206158430309,0
11438,369367187590,0
11440,214748364929,1
11441,1005022347303,0
11442,1503238553608,0
11443,369367187479,0
11445,1666447310890,0
11447,360777252990,0
11450,231928234101,0
11453,858993459252,0
11457,1133871366284,0
11458,1408749273182,1
11459,214748364894,0
11460,326417514644,1
11463,429496729713,0
11466,180388626520,0
11470,231928234158,0
11471,128849019023,0
11472,987842478106,0
11475,25769803935,0
11476,944892805216,1
11477,283467841625,0
11478,68719476883,0
11479,712964571248,0
11480,1245540515927,1
11481,146028888261,0
11482,137438953522,0
11485,8589934664,1
11487,996432412719,1
11488,695784702036,0
11490,833223655436,0
11491,1700807049313,1
11492,661424963715,0
11493,489626271875,1
11494,1597727834252,0
11496,300647710800,1
11498,987842478242,0
11499,420906795075,0
11500,455266533539,0
11501,1228360646844,1
11502,34359738452,0
11505,1657857376280,0
11508,1176821039184,0
11509,730144440336,0
11510,1700807049312,0
11511,1271310319647,1
11512,214748364831,1
11513,42949672960,0
11514,1382979469391,0
11516,1554778161319,0
11517,1133871366150,0
11519,94489280555,0
11520,214748364914,0
11521,60129542251,1
11522,1520418422979,0
11523,1314259992621,0
11524,377957122171,1
11525,1133871366211,0
11526,1623497637923,0
11528,1254130450561,0
11529,1503238553692,0
11530,481036337308,0
11531,566935683215,0
11533,240518168735,0
11534,1125281431722,1
11535,867583393807,0
11538,94489280668,0
11540,206158430363,0
11542,1563368095808,0
11544,1434519076996,0
11545,386547056730,0
11546,755914244204,0
11548,1520418422857,0
11549,481036337321,0
11550,206158430355,1
11551,1374389534739,0
11552,730144440373,1
11553,712964571147,0
11558,592705487012,0
11560,1194000908306,0
11561,1666447310870,1
11563,738734375053,0
11565,163208757302,1
11566,146028888229,0
11567,1597727834147,0
11572,601295421580,0
11573,1331439861797,0
11574,764504178790,1
11577,858993459279,0
11578,1357209665637,0
11580,592705486924,0
11581,1425929142382,0
11582,515396075552,0
11584,128849018981,0
11585,1468878815354,0
11586,1185410973773,0
11591,635655159939,0
11593,1443109011597,0
11594,128849018996,0
11595,1228360646789,0
11596,206158430368,1
11597,257698037883,0
11601,171798691992,0
11603,609885356121,0
11605,455266533394,0
11606,1202590843056,1
11607,970662608960,0
11608,927712936013,0
11616,214748364825,0
11617,163208757257,0
11620,1340029796424,0
11621,111669149809,0
11622,188978561071,0
11624,1082331758721,0
11625,180388626603,0
11626,317827579939,0
11627,609885356185,0
11631,738734375005,0
11632,1443109011478,0
11633,549755813899,0
11634,704374636703,0
11635,249108103235,0
11638,618475290652,1
11639,343597383781,0
11640,1606317768781,0
11641,1211180777612,0
11648,687194767364,1
11650,77309411338,0
11651,601295421452,0
11653,850403524721,1
11655,1443109011621,0
11659,1417339207784,0
11660,1417339207775,0
11661,94489280684,0
11662,1657857376301,0
11663,936302870622,0
11666,919123001481,1
11668,1065151889460,0
11670,704374636650,1
11671,1675037245476,1
11672,609885356151,0
11674,1468878815378,0
11677,1159641169988,0
11679,1520418422940,1
11680,146028888197,0
11681,446676598908,0
11682,25769803829,1
11683,953482739801,1
11684,1168231104553,0
11685,833223655458,0
11687,1494648619055,0
11688,747324309541,1
11689,927712935989,1
11691,927712935956,0
11693,1434519076974,0
11695,1185410973820,0
11696,1331439861846,0
11698,1554778161304,0
11699,111669149861,0
11700,188978561113,0
11701,1108101562460,1
11702,137438953625,0
11703,42949672985,0
11705,386547056798,0
11708,85899345952,0
11709,575525617827,0
11710,592705486860,1
11713,704374636663,0
11714,42949673096,0
11717,738734374955,0
11718,841813590095,0
11722,455266533447,0
11726,747324309551,0
11728,1211180777604,1
11729,738734375095,0
11731,1666447310930,0
11733,1425929142452,0
11735,927712935995,0
11736,987842478133,0
11737,1563368095880,0
11739,1357209665580,0
11740,773094113338,0
11744,1597727834266,0
11745,1374389534819,1
11746,764504178776,0
11748,77309411382,0
11749,223338299563,0
11752,1211180777609,0
11754,111669149864,0
11757,214748364819,0
11758,1185410973706,0
11761,764504178844,1
11762,515396075635,0
11763,936302870531,0
11764,69,0
11765,962072674469,0
11767,515396075660,0
11768,773094113337,0
11769,953482739743,0
11771,42949673048,0
11772,1194000908297,0
11775,1082331758667,0
11776,841813590119,0
11778,704374636649,1
11779,51539607629,0
11781,1262720385140,1
11782,1700807049248,0
11783,412316860572,0
11785,1108101562431,0
11788,1700807049293,0
11791,1254130450506,0
11792,1322849927237,0
11794,1606317768739,0
11795,670014898275,0
11796,609885356100,0
11800,1374389534882,0
11801,867583393803,0
11803,979252543564,1
11804,1529008357389,0
11806,541165879371,0
11807,317827579910,0
11812,566935683171,0
11813,154618822757,0
11815,755914244112,0
11816,1176821039134,0
11817,1176821039185,0
11820,1425929142358,0
11821,755914244206,0
11822,841813590096,0
11825,1417339207845,0
11826,1322849927238,0
11827,481036337157,0
11828,609885356085,0
11829,317827580054,0
11830,1288490188865,0
11831,1623497637917,0
11833,1065151889562,1
11834,1623497637912,0
11835,1005022347269,0
11836,1271310319726,1
11837,429496729741,0
11838,1537598292003,0
11839,1571958030477,0
11841,85899345964,1
11844,335007449212,0
11849,1099511627799,0
11850,953482739776,0
11853,601295421596,0
11858,1554778161229,0
11859,463856468064,0
11861,8589934676,0
11862,970662608912,0
11863,420906795161,0
11865,858993459339,0
11866,60129542204,0
11867,335007449187,0
11869,558345748605,0
11870,893353197713,1
11871,171798691898,0
11875,438086664293,0
11877,1468878815367,0
11882,1116691496979,0
11884,42949673028,0
11885,1537598292043,0
11886,206158430354,1
11889,146028888267,0
11891,1529008357380,0
11896,206158430263,0
11897,292057776222,0
11900,747324309524,0
11901,231928234097,0
11904,747324309648,0
11906,463856468022,0
11910,1391569403988,0
11911,386547056738,0
11914,137438953585,0
11915,171798691850,0
11916,42949673078,1
11919,1443109011540,0
11920,283467841629,0
11921,10,0
11922,670014898245,0
11923,876173328385,0
11924,1434519077011,0
11925,1503238553763,0
11926,1443109011514,0
11927,438086664231,0
11936,635655159949,0
11937,618475290696,0
11938,618475290680,0
11939,816043786287,0
11940,94489280651,0
11943,1503238553602,0
11949,1116691497077,0
11951,120259084379,1
11952,506806141032,0
11954,515396075686,0
11956,257698037764,1
11958,979252543671,0
11960,678604832868,0
11962,1632087572606,1
11966,17179869251,1
11967,927712935954,0
11969,627065225270,0
11970,51539607615,0
11971,146028888101,0
11974,309237645357,0
11975,858993459222,0
11977,747324309531,0
11978,627065225301,0
11980,816043786308,0
11985,798863917115,0
11986,1520418422835,0
11988,635655159869,0
11991,171798692002,0
11994,833223655501,0
11995,352187318306,0
11997,1434519076918,0
11998,360777253010,0
12002,687194767504,1
12003,515396075587,0
12004,1425929142348,0
12005,1322849927234,0
12007,1168231104686,0
12008,661424963637,0
12010,1073741824108,0
12011,438086664257,0
12012,833223655470,1
12014,635655159842,0
12015,249108103240,1
12016,592705486984,0
12019,1391569403954,0
12020,953482739878,0
12022,146028888217,0
12023,223338299453,1
12026,369367187523,1
12027,1460288880796,0
12028,618475290771,1
12030,910533066769,0
12031,1142461300804,0
12033,1125281431681,0
12034,1529008357552,0
12035,1322849927287,1
12039,317827579955,0
12042,111669149827,0
12044,249108103333,0
12045,103,0
12049,223338299512,0
12056,352187318390,0
12059,489626271890,0
12060,8589934725,0
12061,807453851768,0
12062,94489280538,0
12063,249108103343,0
12064,506806140928,0
12065,515396075598,0
12067,635655159951,0
12068,420906795015,0
12072,953482739831,1
12073,1133871366253,0
12074,120259084297,0
12075,111669149730,0
12077,979252543511,0
12079,1511828488277,1
12080,377957122215,0
12082,1297080123397,1
12084,1142461300812,0
12085,1116691497065,0
12086,326417514672,0
12088,128849019013,0
12090,455266533472,0
12092,704374636678,0
12097,798863917084,0
12101,764504178792,0
12102,1589137899554,0
12103,618475290768,0
12105,1477468749829,1
12106,154618822742,0
12108,670014898207,0
12109,42949673057,0
12111,1185410973836,0
12113,970662609036,0
12114,163208757334,0
12115,936302870586,0
12117,996432412684,0
12118,412316860431,0
12122,283467841682,0
12124,1090921693298,0
12126,489626271825,0
12127,103079215255,0
12131,747324309603,0
12135,833223655507,1
12136,412316860438,0
12138,1288490188908,0
12139,111669149702,0
12141,1073741824128,0
12142,575525617701,0
12143,249108103188,0
12144,1228360646730,0
12146,1503238553642,0
12147,919123001372,0
12148,429496729743,0
12149,146028888115,0
12150,1133871366310,1
12151,730144440465,0
12152,68719476741,0
12156,712964571175,0
12157,558345748634,1
12161,35,1
12166,1468878815252,0
12167,901943132214,0
12168,1657857376347,1
12171,274877907038,1
12172,584115552330,0
12173,1288490188987,0
12175,1683627180154,0
12179,223338299526,0
12180,1443109011475,1
12181,1331439861786,1
12182,1125281431698,1
12183,867583393911,0
12184,1108101562447,0
12185,1108101562513,1
12186,60129542244,0
12187,249108103354,1
12188,609885356143,0
12189,128849018999,0
12190,1322849927342,0
12191,1099511627837,0
12193,1675037245535,0
12194,670014898299,0
12196,60129542189,0
12198,446676598857,0
12200,1589137899638,0
12201,231928234027,0
12205,146028888216,0
12207,867583393850,0
12208,764504178689,1
12210,206158430336,0
12216,326417514538,0
12219,68719476781,0
12220,1477468749856,0
12221,927712935950,0
12222,884763263090,0
12223,609885356032,0
12227,1073741824072,0
12229,841813590102,0
12230,249108103204,0
12231,1073741824087,1
12233,352187318372,0
12235,214748364809,0
12236,764504178734,0
12238,498216206466,0
12239,489626271792,1
12241,876173328478,0
12243,1554778161312,0
12245,103079215161,1
12247,1460288880680,1
12248,1108101562400,0
12250,1468878815407,0
12252,1443109011492,1
12259,1520418422893,1
12260,360777252939,0
12262,1288490188956,0
12264,42949673084,0
12265,1657857376421,0
12266,1700807049297,0
12268,335007449262,0
12269,188978561206,0
12270,1142461300836,0
12272,798863917113,0
12273,352187318347,0
12276,352187318299,0
12279,627065225375,0
12280,34359738390,0
12281,1090921693305,0
12282,1125281431694,0
12285,1194000908407,0
12287,51539607596,0
12290,1073741824095,0
12292,1030792151108,0
12293,970662609049,0
12295,377957122196,1
12298,1133871366259,1
12299,412316860459,0
12301,1477468749864,0
12302,566935683103,0
12303,292057776227,1
12304,712964571176,1
12305,180388626604,0
12307,515396075577,0
12311,197568495801,0
12312,1159641169961,0
12313,472446402589,1
12314,257698037834,0
12316,1005022347280,0
12317,1623497638000,0
12318,103079215221,0
12320,68719476892,1
12321,498216206404,0
12322,910533066761,0
12326,197568495802,0
12327,1185410973839,0
12328,137438953545,0
12329,446676598892,0
12330,300647710826,0
12332,1168231104561,0
12337,1623497637950,0
12338,1022202216534,1
12342,249108103248,0
12344,481036337254,0
12345,910533066855,0
12346,1211180777473,1
12347,1597727834265,0
12350,103079215267,0
12352,764504178857,0
12353,1382979469460,1
12355,515396075616,1
12357,188978561088,1
12358,876173328531,0
12359,979252543526,0
12360,180388626622,0
12364,1211180777515,0
12365,292057776226,0
12371,77309411399,0
12374,1322849927246,1
12375,1168231104541,0
12376,438086664227,1
12379,455266533463,0
12384,1486058684569,1
12385,360777252950,0
12386,1425929142422,0
12389,953482739789,1
12390,68719476766,0
12391,317827580058,0
12392,1571958030405,0
12393,429496729655,0
12395,68719476878,0
12397,609885356061,0
12400,1125281431729,0
12401,309237645393,0
12402,1503238553773,1
12403,1391569403942,0
12404,438086664380,0
12405,1391569404008,1
12408,68719476748,0
12409,455266533499,0
12410,1357209665654,0
12411,670014898328,1
12412,120259084323,0
12413,326417514611,0
12414,807453851778,0
12416,1176821039231,0
12417,77309411346,1
12419,893353197631,0
12422,850403524702,0
12424,1176821039272,0
12425,1365799600252,0
12428,463856468025,0
12432,601295421597,0
12434,816043786320,0
12439,1022202216494,0
12440,1099511627942,0
12442,1176821039176,0
12444,575525617740,0
12448,1640677507185,1
12450,1365799600209,0
12452,360777252871,0
12453,1520418422825,0
12455,884763262987,1
12456,1709396983907,1
12457,893353197703,0
12458,1477468749835,0
12460,481036337243,1
12461,1451698946116,0
12465,317827579973,0
12470,1211180777617,0
12472,515396075672,0
12473,154618822720,0
12474,1700807049324,1
12477,1425929142355,0
12478,1159641169964,0
12481,893353197680,1
12482,1374389534747,1
12483,1391569403992,1
12485,601295421467,0
12487,481036337312,0
12488,77309411511,0
12489,1142461300737,0
12491,455266533525,1
12496,695784701963,0
12497,1288490188808,0
12498,1108101562450,1
12499,773094113365,0
12500,1082331758736,0
12502,206158430292,0
12503,1108101562530,0
12506,833223655568,0
12507,910533066870,0
12508,498216206341,1
12509,936302870557,0
12510,1589137899579,1
12514,1159641170055,0
12515,1133871366243,0
12517,386547056768,0
12520,841813590158,0
12522,120259084312,0
12523,1425929142376,0
12525,137438953527,0
12527,1168231104623,0
12528,996432412796,0
12529,1340029796454,0
12530,1657857376318,0
12531,249108103205,0
12532,360777252903,0
12533,670014898333,1
12535,223338299404,0
12536,721554505820,0
12538,463856468040,0
12541,77309411347,0
12542,25769803932,0
12543,1331439861883,0
12544,377957122065,0
12545,1460288880744,0
12546,1391569404055,1
12547,1305670058017,1
12548,1503238553754,0
12550,197568495733,0
12552,231928234087,1
12554,300647710781,0
12555,1159641170067,1
12556,798863917155,1
12557,1340029796374,0
12558,1185410973719,0
12559,1391569403977,0
12561,1529008357439,0
12562,249108103322,0
12563,1537598291986,1
12565,541165879483,1
12566,670014898288,0
12569,1666447310993,0
12571,77309411505,0
12572,206158430236,0
12574,197568495711,0
12577,171798691876,0
12578,180388626571,0
12580,678604832886,0
12581,489626271879,0
12582,541165879451,0
12583,979252543622,1
12584,1606317768855,1
12586,1408749273222,0
12588,1133871366191,0
12591,506806141040,0
12592,1606317768795,0
12593,661424963727,0
12595,489626271744,0
12598,309237645356,0
12605,77309411451,0
12607,1176821039145,0
12608,876173328507,0
12611,326417514515,0
12612,274877907096,1
12614,51539607685,0
12615,1228360646761,0
12616,953482739729,0
12617,695784702055,0
12619,661424963705,0
12622,85899345929,0
12623,1185410973858,0
12624,446676598936,0
12626,1228360646772,1
12627,1340029796491,0
12630,163208757341,1
12632,1133871366207,1
12634,180388626587,0
12637,1065151889423,1
12638,996432412772,0
12639,60129542296,0
12640,163208757416,0
12641,197568495810,1
12644,53,0
12645,584115552350,0
12647,1529008357393,0
12648,1013612281943,0
12651,1022202216602,0
12652,1133871366283,0
12656,472446402712,1
12657,403726925845,0
12658,223338299547,0
12660,1468878815319,0
12661,77309411470,0
12662,1314259992631,0
12663,171798691996,0
12664,1314259992597,0
12665,1348619731037,0
12666,395136991361,0
12667,1305670058039,0
12670,549755813967,0
12671,1288490188917,1
12673,970662608997,0
12675,1331439861877,0
12677,747324309567,0
12678,1709396983971,1
12679,807453851813,0
12686,1657857376369,0
12687,730144440422,1
12688,1417339207827,0
12693,1425929142318,0
12695,197568495620,0
12697,987842478173,0
12698,738734374991,0
12699,833223655503,0
12700,1314259992734,0
12704,1194000908453,0
12705,549755813975,0
12707,1571958030381,0
12708,1022202216449,0
12711,712964571210,0
12712,515396075576,0
12713,8589934674,0
12714,317827580059,0
12718,1194000908319,0
12721,962072674449,0
12724,180388626554,0
12726,317827580071,0
12728,343597383816,0
12729,549755814008,0
12733,816043786334,1
12736,833223655527,0
12738,206158430275,1
12739,1666447310924,0
12743,1305670058137,0
12746,979252543571,0
12747,34359738469,1
12748,1520418422968,1
12750,1142461300786,0
12751,429496729658,1
12755,120259084409,0
12756,1288490188909,0
12757,798863917222,0
12759,910533066825,0
12760,1700807049355,0
12763,1211180777497,0
12764,1554778161293,0
12766,249108103358,0
12767,1477468749907,0
12768,343597383780,0
12771,1382979469389,0
12773,42949673055,1
12775,489626271808,0
12776,240518168647,0
12777,283467841593,0
12780,1537598292095,0
12781,1116691497042,1
12784,160,0
12785,146028888237,0
12786,1683627180073,0
12787,893353197572,0
12789,98,0
12793,738734375019,1
12796,360777253026,1
12799,1503238553742,0
12800,472446402718,1
12802,1065151889512,0
12803,764504178750,0
12805,146028888207,0
12807,180388626578,0
12809,1443109011625,0
12810,1314259992605,0
12811,627065225265,1
12814,695784701956,0
12815,34359738482,0
12816,1090921693221,0
12817,1554778161322,0
12819,1013612281874,1
12820,876173328529,0
12823,51539607613,0
12824,738734374951,0
12825,240518168599,1
12827,292057776282,0
12828,1675037245564,0
12831,377957122110,0
12832,60129542267,0
12836,575525617799,0
12837,103079215250,0
12839,661424963625,0
12841,85899345931,0
12843,1340029796411,1
12844,249108103279,0
12845,575525617784,1
12846,712964571207,0
12848,1331439861888,0
12850,1151051235435,1
12853,712964571252,0
12854,644245094416,0
12856,1434519077021,0
12858,1090921693287,0
12863,1340029796410,0
12865,584115552308,0
12866,481036337188,0
12868,1400159338567,1
12870,1176821039113,0
12873,575525617676,0
12874,953482739852,0
12875,1374389534790,0
12876,515396075691,1
12877,927712936019,1
12879,1408749273095,0
12880,231928234016,0
12881,1520418422924,0
12882,146028888090,0
12883,34359738505,1
12885,120259084356,1
12889,1571958030420,0
12890,1142461300852,0
12891,1382979469430,0
12893,549755814023,0
12895,481036337158,0
12896,858993459314,0
12899,1082331758699,0
12902,8589934628,0
12908,223338299528,1
12909,1348619731083,0
12912,223338299503,1
12913,816043786367,0
12915,1314259992736,0
12916,936302870593,1
12918,25769803779,0
12920,1589137899589,0
12921,953482739755,0
12923,1288490188986,0
12924,1477468749873,0
12925,377957122048,0
12927,1425929142437,0
12928,197568495618,1
12929,163208757252,0
12934,1451698946133,0
12937,231928234052,0
12940,369367187551,1
12941,206158430250,1
12943,335007449160,0
12944,1374389534832,0
12947,231928234164,1
12948,1683627180137,0
12949,618475290651,1
12950,335007449128,0
12951,1503238553629,0
12952,34359738480,1
12954,721554505876,0
12955,481036337288,0
12956,137438953579,0
12957,1305670057993,0
12958,1065151889477,1
12959,1554778161307,0
12961,1125281431649,0
12963,369367187549,0
12964,1460288880764,0
12965,85899345921,0
12967,506806141083,0
12968,120259084467,0
12969,1262720385072,1
12971,1597727834193,0
12973,154618822836,0
12975,773094113319,1
12979,446676598910,0
12985,68719476871,0
12986,996432412735,1
12987,360777252944,0
12989,1005022347386,0
12991,661424963605,0
12992,987842478142,0
12993,824633720866,0
12997,343597383711,0
13000,644245094518,0
13002,68719476877,0
13008,257698037781,0
13013,506806141018,0
13017,558345748621,1
13019,249108103277,0
13020,1494648619181,1
13022,1357209665611,0
13024,695784702079,1
13025,463856468030,0
13027,214748364844,0
13028,1125281431566,0
13030,652835029084,0
13031,25769803825,0
13032,21,0
13033,747324309644,0
13034,1211180777591,0
13035,506806140957,0
13036,1108101562478,0
13037,670014898199,0
13038,953482739793,0
13039,1546188226693,1
13040,146028888186,0
13043,1322849927251,0
13044,1649267441757,1
13046,730144440452,0
13047,841813590114,0
13049,987842478168,1
13052,1005022347338,0
13054,1614907703307,1
13056,1477468749950,0
13057,335007449186,1
13058,335007449240,0
13060,1305670058024,0
13062,42949673142,0
13063,68719476760,0
13068,455266533478,0
13069,1391569404009,1
13074,1305670058140,0
13079,601295421442,0
13081,996432412816,0
13082,438086664342,0
13083,403726925877,0
13084,1348619731029,0
13086,1185410973812,0
13087,1683627180066,1
13089,618475290637,0
13092,1640677507163,1
13095,1468878815346,0
13101,592705486927,0
13102,970662609003,0
13104,1322849927352,0
13105,1520418422922,0
13107,292057776171,1
13111,171,0
13114,893353197589,0
13115,773094113293,0
13117,755914244220,0
13118,764504178757,1
13119,472446402574,0
13120,103079215132,0
13122,472446402743,0
13126,1443109011555,0
13128,77309411488,0
13130,94489280573,0
13131,584115552388,1
13132,678604832778,0
13135,498216206416,1
13136,1494648619060,0
13137,996432412780,0
13138,377957122180,0
13139,65,0
13140,592705486877,0
13142,901943132326,0
13144,1382979469459,0
13145,103079215234,0
13146,223338299439,1
13147,893353197663,1
13149,979252543648,1
13150,850403524651,0
13151,1494648619136,0
13153,343597383842,0
13154,936302870547,0
13159,163208757292,0
13160,1322849927182,0
13161,1391569403979,1
13168,1322849927216,0
13177,1245540515963,1
13180,1099511627961,1
13181,833223655469,0
13182,180388626511,1
13183,841813590113,0
13184,1030792151117,0
13186,25769803844,0
